timestamp,open,high,low,close,volume
2025-01-06 16:00:00+00:00,1.03937,1.0403,1.03854,1.03968,11091.0
2025-01-06 17:00:00+00:00,1.03968,1.03969,1.03793,1.03875,6459.0
2025-01-06 18:00:00+00:00,1.03877,1.03894,1.03772,1.0382,5777.0
2025-01-06 19:00:00+00:00,1.0382,1.03918,1.0379,1.03885,5388.0
2025-01-06 20:00:00+00:00,1.03884,1.03921,1.03859,1.03878,4196.0
2025-01-06 21:00:00+00:00,1.0388,1.03924,1.03862,1.03901,2037.0
2025-01-06 22:00:00+00:00,1.0385,1.03973,1.03843,1.039,1330.0
2025-01-06 23:00:00+00:00,1.03899,1.0391,1.03818,1.03832,1182.0
2025-01-07 00:00:00+00:00,1.03834,1.03855,1.03772,1.03844,3611.0
2025-01-07 01:00:00+00:00,1.03842,1.03849,1.03762,1.03812,4721.0
2025-01-07 02:00:00+00:00,1.03811,1.03854,1.038,1.03824,2726.0
2025-01-07 03:00:00+00:00,1.03822,1.03931,1.03801,1.03929,2626.0
2025-01-07 04:00:00+00:00,1.03928,1.03944,1.03904,1.03918,1787.0
2025-01-07 05:00:00+00:00,1.03919,1.04034,1.0391,1.03968,2757.0
2025-01-07 06:00:00+00:00,1.03968,1.04043,1.03963,1.03975,3894.0
2025-01-07 07:00:00+00:00,1.03978,1.04246,1.03978,1.04148,9114.0
2025-01-07 08:00:00+00:00,1.04146,1.04255,1.04032,1.04254,10759.0
2025-01-07 09:00:00+00:00,1.04254,1.04345,1.04242,1.04278,7964.0
2025-01-07 10:00:00+00:00,1.04276,1.04345,1.04166,1.0428,8224.0
2025-01-07 11:00:00+00:00,1.0428,1.04284,1.0405,1.04136,6718.0
2025-01-07 12:00:00+00:00,1.04136,1.04172,1.03874,1.03892,9565.0
2025-01-07 13:00:00+00:00,1.03893,1.04053,1.03868,1.03966,9038.0
2025-01-07 14:00:00+00:00,1.03966,1.03976,1.03894,1.03941,8717.0
2025-01-07 15:00:00+00:00,1.03942,1.03942,1.03552,1.0373,20615.0
2025-01-07 16:00:00+00:00,1.03728,1.03816,1.03626,1.03684,16024.0
2025-01-07 17:00:00+00:00,1.03684,1.03739,1.03538,1.03671,10651.0
2025-01-07 18:00:00+00:00,1.0367,1.03695,1.03494,1.03545,7136.0
2025-01-07 19:00:00+00:00,1.03544,1.03598,1.03522,1.03552,4719.0
2025-01-07 20:00:00+00:00,1.0355,1.03563,1.0344,1.03444,3830.0
2025-01-07 21:00:00+00:00,1.0344,1.03443,1.03396,1.03404,1987.0
2025-01-07 22:00:00+00:00,1.03425,1.03438,1.03398,1.03426,1044.0
2025-01-07 23:00:00+00:00,1.03424,1.03452,1.03392,1.03416,1400.0
2025-01-08 00:00:00+00:00,1.03417,1.03494,1.03417,1.03468,3567.0
2025-01-08 01:00:00+00:00,1.03468,1.03531,1.03454,1.0353,3163.0
2025-01-08 02:00:00+00:00,1.0353,1.03548,1.03514,1.03541,2119.0
2025-01-08 03:00:00+00:00,1.0354,1.0354,1.03464,1.03478,1999.0
2025-01-08 04:00:00+00:00,1.03476,1.0352,1.03475,1.03514,1791.0
2025-01-08 05:00:00+00:00,1.03514,1.0356,1.03496,1.0355,2127.0
2025-01-08 06:00:00+00:00,1.03551,1.03577,1.03462,1.03515,2689.0
2025-01-08 07:00:00+00:00,1.03512,1.03517,1.03284,1.03324,8468.0
2025-01-08 08:00:00+00:00,1.03324,1.03398,1.0318,1.03188,10592.0
2025-01-08 09:00:00+00:00,1.03188,1.03264,1.03153,1.03196,9100.0
2025-01-08 10:00:00+00:00,1.03195,1.03214,1.03102,1.0319,7504.0
2025-01-08 11:00:00+00:00,1.03189,1.03199,1.02732,1.02978,17514.0
2025-01-08 12:00:00+00:00,1.02978,1.03003,1.02808,1.02828,11695.0
2025-01-08 13:00:00+00:00,1.02826,1.03045,1.02808,1.03035,20955.0
2025-01-08 14:00:00+00:00,1.03036,1.03076,1.02891,1.02917,13192.0
2025-01-08 15:00:00+00:00,1.02915,1.031,1.02915,1.03016,12574.0
2025-01-08 16:00:00+00:00,1.03018,1.03146,1.02946,1.03126,10279.0
2025-01-08 17:00:00+00:00,1.03126,1.03134,1.02983,1.03056,7222.0
2025-01-08 18:00:00+00:00,1.03055,1.03159,1.03054,1.03127,6857.0
2025-01-08 19:00:00+00:00,1.03129,1.03244,1.0308,1.03091,7163.0
2025-01-08 20:00:00+00:00,1.0309,1.03168,1.0308,1.03162,3757.0
2025-01-08 21:00:00+00:00,1.03162,1.03197,1.03146,1.03188,1672.0
2025-01-08 22:00:00+00:00,1.03166,1.03186,1.03166,1.03182,579.0
2025-01-08 23:00:00+00:00,1.03184,1.0319,1.03132,1.03132,1038.0
2025-01-09 00:00:00+00:00,1.03136,1.03149,1.03048,1.03133,3156.0
2025-01-09 01:00:00+00:00,1.03132,1.03176,1.03114,1.03144,3328.0
2025-01-09 02:00:00+00:00,1.03144,1.03201,1.03142,1.03166,2260.0
2025-01-09 03:00:00+00:00,1.03165,1.03216,1.03108,1.0311,2605.0
2025-01-09 04:00:00+00:00,1.0311,1.03123,1.03056,1.03092,2338.0
2025-01-09 05:00:00+00:00,1.0309,1.03127,1.03054,1.03066,2749.0
2025-01-09 06:00:00+00:00,1.03067,1.03084,1.02971,1.03002,5125.0
2025-01-09 07:00:00+00:00,1.03002,1.03084,1.02878,1.0291,8453.0
2025-01-09 08:00:00+00:00,1.0291,1.03078,1.02836,1.03078,10974.0
2025-01-09 09:00:00+00:00,1.0308,1.03178,1.03031,1.03059,8719.0
2025-01-09 10:00:00+00:00,1.03058,1.03126,1.02997,1.0303,7331.0
2025-01-09 11:00:00+00:00,1.0303,1.03045,1.02969,1.03012,7714.0
2025-01-09 12:00:00+00:00,1.03011,1.0305,1.0296,1.03034,5906.0
2025-01-09 13:00:00+00:00,1.03033,1.03192,1.03008,1.0308,8515.0
2025-01-09 14:00:00+00:00,1.0308,1.03148,1.03052,1.03074,6544.0
2025-01-09 15:00:00+00:00,1.03076,1.03099,1.02949,1.02993,6681.0
2025-01-09 16:00:00+00:00,1.02994,1.03012,1.02912,1.02973,5158.0
2025-01-09 17:00:00+00:00,1.02974,1.0302,1.02938,1.02974,4049.0
2025-01-09 18:00:00+00:00,1.02972,1.03026,1.02941,1.03002,2290.0
2025-01-09 19:00:00+00:00,1.03003,1.03022,1.02978,1.0298,1710.0
2025-01-09 20:00:00+00:00,1.02982,1.03038,1.02982,1.03012,1614.0
2025-01-09 21:00:00+00:00,1.0301,1.03011,1.02991,1.02998,1062.0
2025-01-09 22:00:00+00:00,1.03008,1.0302,1.02976,1.03017,933.0
2025-01-09 23:00:00+00:00,1.03016,1.0302,1.02957,1.02967,1098.0
2025-01-10 00:00:00+00:00,1.02968,1.03006,1.02922,1.02956,3198.0
2025-01-10 01:00:00+00:00,1.02956,1.03046,1.02936,1.0302,3870.0
2025-01-10 02:00:00+00:00,1.0302,1.03039,1.02983,1.03016,2800.0
2025-01-10 03:00:00+00:00,1.03018,1.03034,1.02979,1.02986,1931.0
2025-01-10 04:00:00+00:00,1.02986,1.03,1.02936,1.02951,1821.0
2025-01-10 05:00:00+00:00,1.02952,1.02976,1.02847,1.02858,2853.0
2025-01-10 06:00:00+00:00,1.02858,1.02884,1.02814,1.02818,3034.0
2025-01-10 07:00:00+00:00,1.02817,1.02974,1.02812,1.02973,5076.0
2025-01-10 08:00:00+00:00,1.02974,1.0312,1.02928,1.03028,8447.0
2025-01-10 09:00:00+00:00,1.03026,1.0306,1.0299,1.03,5599.0
2025-01-10 10:00:00+00:00,1.03,1.0306,1.02998,1.03022,4945.0
2025-01-10 11:00:00+00:00,1.03022,1.03054,1.02988,1.03018,4672.0
2025-01-10 12:00:00+00:00,1.03017,1.03096,1.02992,1.03056,5559.0
2025-01-10 13:00:00+00:00,1.03054,1.03118,1.02128,1.02566,30084.0
2025-01-10 14:00:00+00:00,1.02564,1.02728,1.02444,1.02528,25729.0
2025-01-10 15:00:00+00:00,1.02513,1.02786,1.02362,1.02504,22612.0
2025-01-10 16:00:00+00:00,1.02504,1.02514,1.02276,1.02376,14886.0
2025-01-10 17:00:00+00:00,1.02376,1.02507,1.02329,1.02445,9193.0
2025-01-10 18:00:00+00:00,1.02444,1.02462,1.0236,1.02416,6693.0
2025-01-10 19:00:00+00:00,1.02416,1.0249,1.02348,1.02455,6673.0
2025-01-10 20:00:00+00:00,1.02456,1.0246,1.02372,1.02446,4631.0
2025-01-10 21:00:00+00:00,1.02445,1.0249,1.0242,1.02442,2467.0
2025-01-12 22:00:00+00:00,1.02404,1.0247,1.02391,1.02467,1288.0
2025-01-12 23:00:00+00:00,1.02468,1.0247,1.02388,1.02429,1913.0
2025-01-13 00:00:00+00:00,1.0243,1.02452,1.02365,1.02424,2864.0
2025-01-13 01:00:00+00:00,1.02423,1.02501,1.02393,1.02419,5120.0
2025-01-13 02:00:00+00:00,1.02418,1.02453,1.02384,1.02402,3597.0
2025-01-13 03:00:00+00:00,1.02402,1.02405,1.02128,1.02154,4189.0
2025-01-13 04:00:00+00:00,1.02154,1.02201,1.02075,1.02118,3477.0
2025-01-13 05:00:00+00:00,1.02118,1.02206,1.02102,1.02195,3272.0
2025-01-13 06:00:00+00:00,1.02196,1.0225,1.02144,1.02174,4349.0
2025-01-13 07:00:00+00:00,1.02173,1.02238,1.0207,1.02154,9242.0
2025-01-13 08:00:00+00:00,1.02154,1.02315,1.02137,1.02216,12491.0
2025-01-13 09:00:00+00:00,1.02216,1.02241,1.01779,1.01934,16124.0
2025-01-13 10:00:00+00:00,1.01934,1.02076,1.01927,1.0202,9387.0
2025-01-13 11:00:00+00:00,1.0202,1.02041,1.01861,1.01958,9069.0
2025-01-13 12:00:00+00:00,1.01959,1.02065,1.01879,1.02028,9928.0
2025-01-13 13:00:00+00:00,1.02029,1.02209,1.01965,1.02084,10728.0
2025-01-13 14:00:00+00:00,1.02084,1.02128,1.02003,1.02082,11405.0
2025-01-13 15:00:00+00:00,1.02083,1.0209,1.01957,1.0197,12319.0
2025-01-13 16:00:00+00:00,1.01969,1.02175,1.01918,1.02082,9011.0
2025-01-13 17:00:00+00:00,1.02082,1.02196,1.0207,1.0218,6861.0
2025-01-13 18:00:00+00:00,1.0218,1.02214,1.02123,1.02162,4814.0
2025-01-13 19:00:00+00:00,1.02161,1.02162,1.0207,1.02072,3515.0
2025-01-13 20:00:00+00:00,1.0207,1.02176,1.0207,1.02168,3197.0
2025-01-13 21:00:00+00:00,1.0217,1.02473,1.02164,1.02434,4154.0
2025-01-13 22:00:00+00:00,1.02448,1.02735,1.02422,1.02596,2153.0
2025-01-13 23:00:00+00:00,1.02598,1.02778,1.0251,1.02639,5060.0
2025-01-14 00:00:00+00:00,1.0264,1.0264,1.02456,1.0248,4792.0
2025-01-14 01:00:00+00:00,1.0248,1.02503,1.02414,1.02492,6167.0
2025-01-14 02:00:00+00:00,1.0249,1.02504,1.02385,1.02448,4068.0
2025-01-14 03:00:00+00:00,1.02446,1.02554,1.02439,1.02484,3158.0
2025-01-14 04:00:00+00:00,1.02485,1.02552,1.02453,1.02503,2016.0
2025-01-14 05:00:00+00:00,1.02502,1.02518,1.02424,1.0245,2930.0
2025-01-14 06:00:00+00:00,1.02452,1.02535,1.02452,1.02527,4569.0
2025-01-14 07:00:00+00:00,1.02528,1.02663,1.025,1.02544,10587.0
2025-01-14 08:00:00+00:00,1.02546,1.0275,1.0253,1.02616,12260.0
2025-01-14 09:00:00+00:00,1.02615,1.02666,1.02536,1.02596,9441.0
2025-01-14 10:00:00+00:00,1.02595,1.02638,1.0252,1.02601,7630.0
2025-01-14 11:00:00+00:00,1.026,1.02632,1.02525,1.02541,6121.0
2025-01-14 12:00:00+00:00,1.02542,1.02552,1.02395,1.0248,7957.0
2025-01-14 13:00:00+00:00,1.0248,1.0273,1.02422,1.02532,20807.0
2025-01-14 14:00:00+00:00,1.02532,1.02749,1.02436,1.02681,15669.0
2025-01-14 15:00:00+00:00,1.0268,1.02958,1.0263,1.02951,14131.0
2025-01-14 16:00:00+00:00,1.0295,1.03044,1.02829,1.02916,12405.0
2025-01-14 17:00:00+00:00,1.02913,1.02913,1.02791,1.02882,5134.0
2025-01-14 18:00:00+00:00,1.02882,1.03003,1.02867,1.02992,4193.0
2025-01-14 19:00:00+00:00,1.02994,1.03056,1.02964,1.02982,3435.0
2025-01-14 20:00:00+00:00,1.02982,1.03086,1.02964,1.0302,4289.0
2025-01-14 21:00:00+00:00,1.0302,1.03084,1.03008,1.03082,2388.0
2025-01-14 22:00:00+00:00,1.03048,1.03086,1.03042,1.03072,871.0
2025-01-14 23:00:00+00:00,1.0307,1.03084,1.03025,1.03062,1091.0
2025-01-15 00:00:00+00:00,1.03059,1.03059,1.02997,1.03012,2616.0
2025-01-15 01:00:00+00:00,1.03012,1.03049,1.0298,1.03002,3054.0
2025-01-15 02:00:00+00:00,1.03003,1.03015,1.02953,1.0297,2662.0
2025-01-15 03:00:00+00:00,1.02971,1.03023,1.02964,1.03018,1761.0
2025-01-15 04:00:00+00:00,1.03019,1.03026,1.02976,1.03024,1785.0
2025-01-15 05:00:00+00:00,1.03023,1.03054,1.02926,1.02932,3004.0
2025-01-15 06:00:00+00:00,1.02932,1.02988,1.02918,1.02963,2515.0
2025-01-15 07:00:00+00:00,1.02965,1.03082,1.02867,1.0306,10552.0
2025-01-15 08:00:00+00:00,1.03056,1.03174,1.02943,1.02966,9834.0
2025-01-15 09:00:00+00:00,1.02966,1.03132,1.02962,1.03098,7303.0
2025-01-15 10:00:00+00:00,1.03098,1.03142,1.03008,1.03076,6383.0
2025-01-15 11:00:00+00:00,1.03076,1.03125,1.02996,1.03012,5853.0
2025-01-15 12:00:00+00:00,1.03011,1.03066,1.02935,1.02998,6630.0
2025-01-15 13:00:00+00:00,1.02998,1.03548,1.02961,1.03445,23305.0
2025-01-15 14:00:00+00:00,1.03446,1.03456,1.03252,1.03271,17708.0
2025-01-15 15:00:00+00:00,1.0327,1.0331,1.02989,1.03062,14761.0
2025-01-15 16:00:00+00:00,1.03061,1.03079,1.02583,1.02812,13602.0
2025-01-15 17:00:00+00:00,1.02813,1.02933,1.0281,1.02857,7224.0
2025-01-15 18:00:00+00:00,1.02859,1.02932,1.02844,1.02922,5170.0
2025-01-15 19:00:00+00:00,1.02922,1.02946,1.02893,1.02933,2994.0
2025-01-15 20:00:00+00:00,1.02932,1.02991,1.02904,1.0296,3310.0
2025-01-15 21:00:00+00:00,1.02962,1.02963,1.02882,1.02904,1527.0
2025-01-15 22:00:00+00:00,1.02875,1.02953,1.02875,1.02934,1356.0
2025-01-15 23:00:00+00:00,1.02934,1.02956,1.02908,1.02952,1213.0
2025-01-16 00:00:00+00:00,1.0295,1.03,1.02847,1.0299,4432.0
2025-01-16 01:00:00+00:00,1.02991,1.02997,1.02876,1.02896,5903.0
2025-01-16 02:00:00+00:00,1.02894,1.02932,1.02848,1.02869,4727.0
2025-01-16 03:00:00+00:00,1.0287,1.0289,1.02847,1.0289,2637.0
2025-01-16 04:00:00+00:00,1.02892,1.0294,1.02854,1.02872,2114.0
2025-01-16 05:00:00+00:00,1.02872,1.02873,1.02809,1.02824,2724.0
2025-01-16 06:00:00+00:00,1.02824,1.02898,1.02823,1.02892,3589.0
2025-01-16 07:00:00+00:00,1.0289,1.03016,1.02861,1.02976,7334.0
2025-01-16 08:00:00+00:00,1.02978,1.02998,1.0288,1.0296,7826.0
2025-01-16 09:00:00+00:00,1.0296,1.0299,1.02817,1.02862,7162.0
2025-01-16 10:00:00+00:00,1.02862,1.02963,1.02828,1.02856,5346.0
2025-01-16 11:00:00+00:00,1.02858,1.0292,1.0284,1.02902,5208.0
2025-01-16 12:00:00+00:00,1.02902,1.02902,1.02641,1.02718,8383.0
2025-01-16 13:00:00+00:00,1.02721,1.02852,1.02608,1.02816,17360.0
2025-01-16 14:00:00+00:00,1.02814,1.0284,1.02679,1.02794,11596.0
2025-01-16 15:00:00+00:00,1.02792,1.03059,1.02743,1.03009,20464.0
2025-01-16 16:00:00+00:00,1.0301,1.03117,1.0286,1.03022,16064.0
2025-01-16 17:00:00+00:00,1.03023,1.03152,1.02944,1.02966,9764.0
2025-01-16 18:00:00+00:00,1.02966,1.03029,1.02934,1.03002,4909.0
2025-01-16 19:00:00+00:00,1.03003,1.03078,1.02976,1.03019,4914.0
2025-01-16 20:00:00+00:00,1.03018,1.03039,1.02972,1.03002,3263.0
2025-01-16 21:00:00+00:00,1.03003,1.03036,1.02968,1.0302,1887.0
2025-01-16 22:00:00+00:00,1.02978,1.03038,1.02969,1.03016,983.0
2025-01-16 23:00:00+00:00,1.03016,1.03044,1.03004,1.03014,948.0
2025-01-17 00:00:00+00:00,1.03013,1.0307,1.02981,1.03048,2596.0
2025-01-17 01:00:00+00:00,1.03049,1.03096,1.03015,1.03051,3087.0
2025-01-17 02:00:00+00:00,1.03053,1.03092,1.0303,1.03032,3237.0
2025-01-17 03:00:00+00:00,1.03032,1.0305,1.03,1.03006,1931.0
2025-01-17 04:00:00+00:00,1.03006,1.0301,1.02919,1.02938,1892.0
2025-01-17 05:00:00+00:00,1.02938,1.02952,1.02875,1.02932,2514.0
2025-01-17 06:00:00+00:00,1.02933,1.0294,1.02852,1.02904,2689.0
2025-01-17 07:00:00+00:00,1.02902,1.02912,1.02774,1.02846,8028.0
2025-01-17 08:00:00+00:00,1.02845,1.02988,1.02845,1.0297,7475.0
2025-01-17 09:00:00+00:00,1.02971,1.03042,1.02892,1.02968,7672.0
2025-01-17 10:00:00+00:00,1.02967,1.03062,1.02966,1.03039,5385.0
2025-01-17 11:00:00+00:00,1.0304,1.03102,1.02991,1.03046,5797.0
2025-01-17 12:00:00+00:00,1.03045,1.03067,1.02903,1.02929,7915.0
2025-01-17 13:00:00+00:00,1.02931,1.02997,1.02854,1.02902,10820.0
2025-01-17 14:00:00+00:00,1.02902,1.03024,1.02653,1.02986,17762.0
2025-01-17 15:00:00+00:00,1.02984,1.03308,1.02954,1.0299,19007.0
2025-01-17 16:00:00+00:00,1.0299,1.03002,1.02818,1.02862,9430.0
2025-01-17 17:00:00+00:00,1.02862,1.02912,1.02786,1.0281,6927.0
2025-01-17 18:00:00+00:00,1.02808,1.02922,1.02791,1.0281,5034.0
2025-01-17 19:00:00+00:00,1.0281,1.02844,1.02728,1.02764,3766.0
2025-01-17 20:00:00+00:00,1.02764,1.02816,1.02737,1.02755,4446.0
2025-01-17 21:00:00+00:00,1.02753,1.02753,1.02692,1.02718,1878.0
2025-01-19 22:00:00+00:00,1.02825,1.02864,1.02752,1.02801,1631.0
2025-01-19 23:00:00+00:00,1.02798,1.02808,1.02664,1.02807,2188.0
2025-01-20 00:00:00+00:00,1.02806,1.02902,1.02782,1.02864,3366.0
2025-01-20 01:00:00+00:00,1.02864,1.0293,1.0279,1.02909,4144.0
2025-01-20 02:00:00+00:00,1.02907,1.02924,1.0287,1.02912,3119.0
2025-01-20 03:00:00+00:00,1.02911,1.03065,1.0291,1.03062,3244.0
2025-01-20 04:00:00+00:00,1.03063,1.03072,1.03018,1.03044,2007.0
2025-01-20 05:00:00+00:00,1.03044,1.03065,1.03018,1.03026,1923.0
2025-01-20 06:00:00+00:00,1.03026,1.0319,1.02995,1.03105,4358.0
2025-01-20 07:00:00+00:00,1.03105,1.03184,1.03058,1.03168,5914.0
2025-01-20 08:00:00+00:00,1.0317,1.03176,1.03068,1.03098,7765.0
2025-01-20 09:00:00+00:00,1.03099,1.0317,1.0305,1.03062,7712.0
2025-01-20 10:00:00+00:00,1.03063,1.03224,1.03063,1.0315,6043.0
2025-01-20 11:00:00+00:00,1.03152,1.03264,1.03131,1.0326,5379.0
2025-01-20 12:00:00+00:00,1.03262,1.03265,1.03151,1.03204,5654.0
2025-01-20 13:00:00+00:00,1.03202,1.04002,1.03082,1.03982,34938.0
2025-01-20 14:00:00+00:00,1.03982,1.04301,1.03794,1.04151,26384.0
2025-01-20 15:00:00+00:00,1.0415,1.04301,1.03848,1.04006,19012.0
2025-01-20 16:00:00+00:00,1.04006,1.04058,1.03906,1.03984,8867.0
2025-01-20 17:00:00+00:00,1.03984,1.04026,1.03535,1.03856,17268.0
2025-01-20 18:00:00+00:00,1.03857,1.03966,1.03832,1.03966,3224.0
2025-01-20 19:00:00+00:00,1.03967,1.04235,1.03907,1.04208,4304.0
2025-01-20 20:00:00+00:00,1.04206,1.04345,1.0412,1.04162,5931.0
2025-01-20 21:00:00+00:00,1.04163,1.04196,1.041,1.0417,3097.0
2025-01-20 22:00:00+00:00,1.04131,1.04217,1.04131,1.04156,835.0
2025-01-20 23:00:00+00:00,1.04161,1.04259,1.0411,1.0421,5416.0
2025-01-21 00:00:00+00:00,1.04211,1.04346,1.03522,1.03624,23555.0
2025-01-21 01:00:00+00:00,1.03622,1.0398,1.03558,1.03702,23268.0
2025-01-21 02:00:00+00:00,1.03702,1.03905,1.03692,1.03876,9583.0
2025-01-21 03:00:00+00:00,1.03876,1.04011,1.03853,1.03875,6433.0
2025-01-21 04:00:00+00:00,1.03876,1.03992,1.03849,1.03898,4346.0
2025-01-21 05:00:00+00:00,1.03898,1.03923,1.03776,1.03789,3120.0
2025-01-21 06:00:00+00:00,1.0379,1.03816,1.03664,1.0369,5419.0
2025-01-21 07:00:00+00:00,1.03688,1.03862,1.03651,1.03734,8110.0
2025-01-21 08:00:00+00:00,1.03734,1.03734,1.035,1.03608,9879.0
2025-01-21 09:00:00+00:00,1.03608,1.03638,1.03417,1.03536,11412.0
2025-01-21 10:00:00+00:00,1.03528,1.03595,1.03432,1.0353,10547.0
2025-01-21 11:00:00+00:00,1.0353,1.03581,1.0343,1.03535,8010.0
2025-01-21 12:00:00+00:00,1.03534,1.03582,1.03456,1.03541,10858.0
2025-01-21 13:00:00+00:00,1.03542,1.0378,1.03528,1.03779,11160.0
2025-01-21 14:00:00+00:00,1.03782,1.03985,1.03729,1.03869,13566.0
2025-01-21 15:00:00+00:00,1.0387,1.04106,1.03786,1.04008,15691.0
2025-01-21 16:00:00+00:00,1.04006,1.04229,1.03983,1.04226,10534.0
2025-01-21 17:00:00+00:00,1.04225,1.04302,1.04212,1.04213,7390.0
2025-01-21 18:00:00+00:00,1.04212,1.04356,1.04198,1.04291,5390.0
